country,year,pop,continent,lifeExp,gdpPercap,co2Percap,regime
New Zealand,1972,2919258,Oceania,71.8,21399.05348,5.679,4. Liberal democracy
New Zealand,1977,3140133,Oceania,72.7,21207.32824,7.049,4. Liberal democracy
New Zealand,1982,3185123,Oceania,74,24445.75391,5.436,4. Liberal democracy
New Zealand,1987,3299443,Oceania,74.5,28568.85649,7.244,4. Liberal democracy
New Zealand,1992,3532244,Oceania,76,28738.24334,7.976,4. Liberal democracy
New Zealand,1997,3776950,Oceania,77.4,33413.29993,8.909,4. Liberal democracy
New Zealand,2002,3951119,Oceania,78.8,37904.08537,8.644,4. Liberal democracy
New Zealand,2007,4223266,Oceania,80.2,42350.36139,9.484,4. Liberal democracy
New Zealand,2012,4411676,Oceania,81.3,42570.33328,8.772,4. Liberal democracy
New Zealand,2017,4812752,Oceania,81.7,46193.28848,8.044,4. Liberal democracy
New Zealand,2022,5131734,Oceania,81.4,49618.52533,7.507,4. Liberal democracy
Nicaragua,1952,1409021,Americas,50.3,4226.93502,0.2,2. Electoral autocracy
Nicaragua,1957,1629465,Americas,52.9,4795.06228,0.26,2. Electoral autocracy
Nicaragua,1962,1892320,Americas,54.9,5152.25169,0.35,2. Electoral autocracy
Nicaragua,1967,2205567,Americas,55.5,6767.75945,0.501,2. Electoral autocracy
Nicaragua,1972,2573578,Americas,50,6951.99391,0.745,2. Electoral autocracy
Nicaragua,1977,2992534,Americas,61.6,8214.19437,1.498,2. Electoral autocracy
Nicaragua,1982,3438745,Americas,64.4,5396.69381,1.116,1. Closed autocracy
Nicaragua,1987,3882164,Americas,64.1,4753.86746,1.036,2. Electoral autocracy
Nicaragua,1992,4357026,Americas,71.8,3704.23524,0.713,3. Electoral democracy
Nicaragua,1997,4809573,Americas,73.7,4181.25497,0.771,3. Electoral democracy
Nicaragua,2002,5149909,Americas,74.8,4813.51285,0.864,3. Electoral democracy
Nicaragua,2007,5497243,Americas,75,5664.51335,1.095,2. Electoral autocracy
Nicaragua,2012,5901287,Americas,74.9,6275.78769,0.941,2. Electoral autocracy
Nicaragua,2017,6316231,Americas,75.3,7391.19684,1.114,2. Electoral autocracy
Nicaragua,2022,6730654,Americas,75.3,7277.82265,0.944,2. Electoral autocracy
Niger,1952,2771888,Africa,41.4,1338.97789,0.006,1. Closed autocracy
Niger,1957,3215840,Africa,41,1456.30874,0.007,1. Closed autocracy
Niger,1962,3714520,Africa,41.3,1725.02123,0.018,2. Electoral autocracy
Niger,1967,4283590,Africa,41.4,1791.01078,0.032,1. Closed autocracy
Niger,1972,4904845,Africa,41,1585.07994,0.053,1. Closed autocracy
Niger,1977,5619716,Africa,40.8,1309.94812,0.067,1. Closed autocracy
Niger,1982,6512732,Africa,41.2,1520.42153,0.118,1. Closed autocracy
Niger,1987,7561150,Africa,41.5,1275.32123,0.136,1. Closed autocracy
Niger,1992,8817633,Africa,43.4,1263.14087,0.062,2. Electoral autocracy
Niger,1997,10383969,Africa,46.3,1156.896,0.064,2. Electoral autocracy
Niger,2002,12349144,Africa,49.7,1214.9214,0.057,3. Electoral democracy
Niger,2007,14803610,Africa,53.8,1241.91548,0.049,3. Electoral democracy
Niger,2012,17836769,Africa,56.4,1403.18971,0.099,3. Electoral democracy
Niger,2017,21435446,Africa,57.6,1520.00154,0.103,3. Electoral democracy
Niger,2022,25311973,Africa,58.8,1717.51892,0.113,3. Electoral democracy
Nigeria,1952,38716202,Africa,40.5,1942.05324,0.056,1. Closed autocracy
Nigeria,1957,42517476,Africa,42,2017.71894,0.075,1. Closed autocracy
Nigeria,1962,46965292,Africa,43.7,2250.17804,0.089,1. Closed autocracy
Nigeria,1967,52293065,Africa,44.5,1919.89684,0.245,1. Closed autocracy
Nigeria,1972,58601748,Africa,46.8,3170.49556,0.692,1. Closed autocracy
Nigeria,1977,67234590,Africa,49.4,3877.26487,0.707,1. Closed autocracy
Nigeria,1982,78378701,Africa,50.9,3158.16222,0.762,2. Electoral autocracy
Nigeria,1987,89591716,Africa,51.3,2793.34152,0.745,1. Closed autocracy
Nigeria,1992,102372770,Africa,51.7,3266.66491,0.437,1. Closed autocracy
Nigeria,1997,116754792,Africa,52.5,3156.20944,0.393,1. Closed autocracy
Nigeria,2002,133471989,Africa,53.8,3767.95512,0.6,2. Electoral autocracy
Nigeria,2007,153267261,Africa,57.7,4694.80547,0.59,2. Electoral autocracy
Nigeria,2012,176200625,Africa,60.3,5563.64168,0.447,3. Electoral democracy
Nigeria,2017,200254579,Africa,62.3,5651.73413,0.559,3. Electoral democracy
Nigeria,2022,223150896,Africa,64.3,5552.83765,0.692,2. Electoral autocracy
North Korea,1952,10253642,Asia,51.6,1164.87615,0.089,1. Closed autocracy
North Korea,1957,10854685,Asia,60.3,1399.46205,1.072,1. Closed autocracy
North Korea,1962,12262882,Asia,62.3,1410.18094,2.587,1. Closed autocracy
North Korea,1967,13958350,Asia,64.2,1561.96799,3.966,1. Closed autocracy
North Korea,1972,15975069,Asia,65.9,1813.41859,5.89,1. Closed autocracy
North Korea,1977,17492798,Asia,67.9,2332.1885,6.773,1. Closed autocracy
North Korea,1982,18776357,Asia,69.6,2550.12032,6.496,1. Closed autocracy
North Korea,1987,20205483,Asia,71,2636.94563,9.045,1. Closed autocracy
North Korea,1992,21750911,Asia,71.5,2222.20632,4.922,1. Closed autocracy
North Korea,1997,23110830,Asia,65.2,1642.80395,2.92,1. Closed autocracy
North Korea,2002,23943973,Asia,69.2,1710.91213,2.943,1. Closed autocracy
North Korea,2007,24646383,Asia,72.2,1706.62299,2.627,1. Closed autocracy
North Korea,2012,25211728,Asia,72.9,1706.01735,1.516,1. Closed autocracy
North Korea,2017,25817709,Asia,73.4,1684.82459,1.123,1. Closed autocracy
North Korea,2022,26328845,Asia,73.7,1373.44,1.324,1. Closed autocracy
North Macedonia,1952,1294530,Europe,51,2896.91689,1.441,1. Closed autocracy
North Macedonia,1957,1385255,Europe,55.7,4141.098,2.052,1. Closed autocracy
North Macedonia,1962,1471745,Europe,59.6,4976.40283,2.713,1. Closed autocracy
North Macedonia,1967,1582492,Europe,63.6,7473.3005,3.269,1. Closed autocracy
North Macedonia,1972,1717395,Europe,66.6,9746.64881,4.485,1. Closed autocracy
North Macedonia,1977,1853138,Europe,68.7,11994.25686,5.344,1. Closed autocracy
North Macedonia,1982,1978956,Europe,69.7,13745.92667,6.045,1. Closed autocracy
North Macedonia,1987,2035157,Europe,70.5,14361.28488,7.008,1. Closed autocracy
North Macedonia,1992,2032523,Europe,71.5,11271.25181,5.55,1. Closed autocracy
North Macedonia,1997,2025755,Europe,72.1,10553.29839,5.318,2. Electoral autocracy
North Macedonia,2002,2074484,Europe,73.2,11686.62394,5.337,3. Electoral democracy
North Macedonia,2007,2081972,Europe,74.2,15043.63907,4.597,3. Electoral democracy
North Macedonia,2012,2027289,Europe,75.3,17189.04892,4.25,2. Electoral autocracy
North Macedonia,2017,1940879,Europe,76.1,20119.94289,3.533,3. Electoral democracy
North Macedonia,2022,1840233,Europe,75.9,22820.9765,3.509,3. Electoral democracy
Norway,1952,3327838,Europe,72.8,12276.72092,2.908,4. Liberal democracy
Norway,1957,3491980,Europe,73.5,14145.30317,3.256,4. Liberal democracy
Norway,1962,3638841,Europe,73.4,16232.21526,3.867,4. Liberal democracy
Norway,1967,3784110,Europe,74,19674.49724,5.105,4. Liberal democracy
Norway,1972,3932909,Europe,74.4,22795.95452,7.479,4. Liberal democracy
Norway,1977,4043262,Europe,75.3,27852.7205,8.261,4. Liberal democracy
Norway,1982,4114736,Europe,76,34380.69534,7.561,4. Liberal democracy
Norway,1987,4186824,Europe,76.2,46207.62058,7.998,4. Liberal democracy
Norway,1992,4286261,Europe,77.2,55669.60022,8.099,4. Liberal democracy
Norway,1997,4404986,Europe,78.2,70898.35414,9.491,4. Liberal democracy
Norway,2002,4538014,Europe,79,79347.25467,9.463,4. Liberal democracy
Norway,2007,4709010,Europe,80.4,87562.62169,11.589,4. Liberal democracy
Norway,2012,5018458,Europe,81.4,84237.14957,9.583,4. Liberal democracy
Norway,2017,5276802,Europe,82.6,87194.11154,9.482,4. Liberal democracy
Norway,2022,5456801,Europe,82.5,91051.0832,8.716,4. Liberal democracy
Oman,1952,468820,Asia,43.8,1438.56537,0.01,1. Closed autocracy
Oman,1957,503978,Asia,46.5,1765.3244,0.013,1. Closed autocracy
Oman,1962,549941,Asia,50,2300.66227,0.017,1. Closed autocracy
Oman,1967,613318,Asia,53.4,3709.38908,0.207,1. Closed autocracy
Oman,1972,700593,Asia,57.3,8312.96356,2.89,1. Closed autocracy
Oman,1977,855314,Asia,60.7,10972.48201,10.672,1. Closed autocracy
Oman,1982,1117678,Asia,64.2,15079.45026,5.935,1. Closed autocracy
Oman,1987,1500996,Asia,67.6,21215.81784,7.582,1. Closed autocracy
Oman,1992,1938238,Asia,69.7,29900.85522,6.863,1. Closed autocracy
Oman,1997,2190720,Asia,71.9,37467.24815,7.623,1. Closed autocracy
Oman,2002,2337140,Asia,73.3,41867.99254,9.399,1. Closed autocracy
Oman,2007,2570174,Asia,73.7,43898.2691,15.261,1. Closed autocracy
Oman,2012,3547106,Asia,74.2,41964.08286,14.224,1. Closed autocracy
Oman,2017,4537396,Asia,75.1,38691.10771,15.176,1. Closed autocracy
Oman,2022,4730226,Asia,76.3,39780.21228,14.91,1. Closed autocracy
Pakistan,1952,37376999,Asia,45.8,1177.93553,0.182,1. Closed autocracy
Pakistan,1957,42185137,Asia,47.7,1228.07353,0.216,1. Closed autocracy
Pakistan,1962,48156128,Asia,50.1,1272.18008,0.288,1. Closed autocracy
Pakistan,1967,55214768,Asia,53.2,1467.68077,0.339,1. Closed autocracy
Pakistan,1972,63583194,Asia,55.9,1598.44019,0.311,1. Closed autocracy
Pakistan,1977,73901827,Asia,57.7,1710.84724,0.354,2. Electoral autocracy
Pakistan,1982,89089246,Asia,59.6,2200.47243,0.458,1. Closed autocracy
Pakistan,1987,105130717,Asia,61.6,2814.82106,0.556,2. Electoral autocracy
Pakistan,1992,123546848,Asia,62.4,3465.33893,0.63,2. Electoral autocracy
Pakistan,1997,142531804,Asia,63.4,3554.79376,0.687,2. Electoral autocracy
Pakistan,2002,163222549,Asia,64.8,3646.92199,0.737,2. Electoral autocracy
Pakistan,2007,184493231,Asia,65.9,4306.74362,0.918,2. Electoral autocracy
Pakistan,2012,207667125,Asia,67.1,4292.0211,0.841,2. Electoral autocracy
Pakistan,2017,223273967,Asia,68.5,5031.56061,1.104,2. Electoral autocracy
Pakistan,2022,243700667,Asia,69.6,5526.27928,1.097,2. Electoral autocracy
Palau,1952,7815,Oceania,49.7,13312.7517,3.191,NA
Palau,1957,8747,Oceania,52.8,17435.96536,3.949,NA
Palau,1962,9793,Oceania,55.8,22688.47876,4.784,NA
Palau,1967,10988,Oceania,58.5,29238.47975,5.932,NA
Palau,1972,12194,Oceania,60.8,35826.69784,7.498,NA
Palau,1977,12525,Oceania,62.4,43571.55408,9.179,NA
Palau,1982,12694,Oceania,64.1,18688.92761,10.242,NA
Palau,1987,14334,Oceania,65.7,14803.53359,10.94,NA
Palau,1992,15989,Oceania,66.6,16973.22674,12.486,NA
Palau,1997,18108,Oceania,67,17568.19465,10.991,NA
Palau,2002,19503,Oceania,67.3,17071.35331,10.828,NA
Palau,2007,19302,Oceania,67.9,18177.88694,13.206,NA
Palau,2012,17765,Oceania,68.3,18219.69799,12.268,NA
Palau,2017,17812,Oceania,68.8,19237.92655,12.895,NA
Palau,2022,17759,Oceania,68.5,15477.55264,14.248,NA
Palestine,1952,962306,Asia,52.2,2589.55249,0.052,NA
Palestine,1957,1024127,Asia,55,2294.81283,0.069,NA
Palestine,1962,1109340,Asia,58,2458.44945,0.088,NA
Palestine,1967,1135820,Asia,33.4,2777.53372,0.112,NA
Palestine,1972,1164750,Asia,63.8,3496.45651,0.143,NA
Palestine,1977,1352713,Asia,66.4,3810.77778,0.201,NA
Palestine,1982,1560990,Asia,43.6,4086.82611,0.248,NA
Palestine,1987,1876759,Asia,70,3808.20964,0.349,NA
Palestine,1992,2324693,Asia,71.1,4111.03744,0.401,NA
Palestine,1997,2859575,Asia,72.1,4775.5471,0.301,NA
Palestine,2002,3322364,Asia,72.7,3572.22475,0.342,NA
Palestine,2007,3736691,Asia,73.5,4805.25922,0.619,NA
Palestine,2012,4215313,Asia,75,6009.10926,0.519,NA
Palestine,2017,4742743,Asia,76.4,6426.79522,0.671,NA
Palestine,2022,5305270,Asia,76.6,5753.08396,0.733,NA
Panama,1952,904450,Americas,63.1,3282.59409,0.795,2. Electoral autocracy
Panama,1957,1033909,Americas,64.2,3856.51442,0.735,2. Electoral autocracy
Panama,1962,1195301,Americas,66.4,4529.27135,0.991,2. Electoral autocracy
Panama,1967,1388628,Americas,67.7,5568.91705,1.221,2. Electoral autocracy
Panama,1972,1599723,Americas,69.4,7128.14012,1.787,1. Closed autocracy
Panama,1977,1821543,Americas,73,6993.57185,2.032,2. Electoral autocracy
Panama,1982,2052271,Americas,74.9,10248.4616,1.882,2. Electoral autocracy
Panama,1987,2301970,Americas,75.7,10978.63555,1.384,2. Electoral autocracy
Panama,1992,2561336,Americas,76.2,12324.44566,1.385,3. Electoral democracy
Panama,1997,2836695,Americas,76.5,12837.61701,1.509,3. Electoral democracy
Panama,2002,3129344,Americas,77.7,14350.55017,1.568,3. Electoral democracy
Panama,2007,3437490,Americas,78.1,20109.67673,0.164,3. Electoral democracy
Panama,2012,3759256,Americas,78.3,26926.88528,-0.579,3. Electoral democracy
Panama,2017,4098707,Americas,78.8,31979.81227,4.367,3. Electoral democracy
Panama,2022,4400773,Americas,78.6,33833.02651,4.022,3. Electoral democracy
Papua New Guinea,1952,1609537,Oceania,45.6,1239.90818,0.042,1. Closed autocracy
Papua New Guinea,1957,1837503,Oceania,47.5,1307.16098,0.068,1. Closed autocracy
Papua New Guinea,1962,2093919,Oceania,49.9,1500.02852,0.085,1. Closed autocracy
Papua New Guinea,1967,2337532,Oceania,52.7,1951.75289,0.168,1. Closed autocracy
Papua New Guinea,1972,2628432,Oceania,55.7,2561.05698,0.435,2. Electoral autocracy
Papua New Guinea,1977,2940327,Oceania,58.1,2515.00651,0.479,3. Electoral democracy
Papua New Guinea,1982,3264291,Oceania,59.8,2740.96849,0.517,3. Electoral democracy
Papua New Guinea,1987,3632543,Oceania,61.3,3208.81915,0.544,3. Electoral democracy
Papua New Guinea,1992,4166699,Oceania,62.2,3647.2562,0.453,3. Electoral democracy
Papua New Guinea,1997,4987883,Oceania,63.2,3875.17791,0.473,3. Electoral democracy
Papua New Guinea,2002,5924003,Oceania,63.4,3127.237,0.572,3. Electoral democracy
Papua New Guinea,2007,6963345,Oceania,64,3363.92381,0.899,3. Electoral democracy
Papua New Guinea,2012,8081390,Oceania,64.6,3577.45177,0.653,2. Electoral autocracy
Papua New Guinea,2017,9178714,Oceania,66,4322.22282,0.9,2. Electoral autocracy
Papua New Guinea,2022,10203169,Oceania,66.2,4125.49303,0.986,2. Electoral autocracy
Paraguay,1952,1572605,Americas,65.2,3035.13319,0.066,2. Electoral autocracy
Paraguay,1957,1759483,Americas,66.4,3174.08072,0.121,1. Closed autocracy
Paraguay,1962,1973130,Americas,67.3,3286.28009,0.196,1. Closed autocracy
Paraguay,1967,2229994,Americas,67.4,3526.62363,0.218,2. Electoral autocracy
Paraguay,1972,2499881,Americas,67.8,3957.06267,0.34,2. Electoral autocracy
Paraguay,1977,2827874,Americas,69.5,5177.4002,0.677,2. Electoral autocracy
Paraguay,1982,3226189,Americas,71.9,7385.49842,0.724,2. Electoral autocracy
Paraguay,1987,3714889,Americas,74.2,7697.23671,0.749,2. Electoral autocracy
Paraguay,1992,4253600,Americas,75.1,9064.17948,1.012,2. Electoral autocracy
Paraguay,1997,4794412,Americas,74.5,10194.89587,1.208,3. Electoral democracy
Paraguay,2002,5261328,Americas,74.7,9333.5949,0.989,3. Electoral democracy
Paraguay,2007,5559386,Americas,74.1,11014.72226,1.212,3. Electoral democracy
Paraguay,2012,5897008,Americas,74,12834.80159,1.567,3. Electoral democracy
Paraguay,2017,6338660,Americas,73.7,15320.33665,1.886,3. Electoral democracy
Paraguay,2022,6760464,Americas,72.4,15259.14563,2,3. Electoral democracy
Peru,1952,8116663,Americas,45.7,4912.47662,0.634,1. Closed autocracy
Peru,1957,9333871,Americas,46.9,5401.01657,0.715,2. Electoral autocracy
Peru,1962,10784612,Americas,51.4,6124.17058,0.927,1. Closed autocracy
Peru,1967,12448814,Americas,57.9,6856.28956,1.105,2. Electoral autocracy
Peru,1972,14210147,Americas,61.4,6848.13155,1.309,1. Closed autocracy
Peru,1977,16109806,Americas,67.4,7097.61199,1.545,1. Closed autocracy
Peru,1982,18246503,Americas,67.1,7584.39154,1.425,3. Electoral democracy
Peru,1987,20582320,Americas,69.7,8363.7629,1.147,3. Electoral democracy
Peru,1992,22946340,Americas,73,6190.31921,1.038,1. Closed autocracy
Peru,1997,25274147,Americas,73.9,7824.40453,1.203,2. Electoral autocracy
Peru,2002,27288217,Americas,77.3,7981.43617,1.132,3. Electoral democracy
Peru,2007,28530699,Americas,78.8,10310.62675,1.385,3. Electoral democracy
Peru,2012,29550366,Americas,79.9,13395.39938,1.944,3. Electoral democracy
Peru,2017,31324637,Americas,80.2,15069.52211,1.975,3. Electoral democracy
Peru,2022,33475438,Americas,78,15559.82164,2.006,3. Electoral democracy
Philippines,1952,20328752,Asia,55.3,2337.06201,0.203,2. Electoral autocracy
Philippines,1957,24815855,Asia,59.9,2751.72083,0.284,2. Electoral autocracy
Philippines,1962,29723536,Asia,62.8,2842.28541,0.369,2. Electoral autocracy
Philippines,1967,34621320,Asia,63.4,3025.89061,0.566,2. Electoral autocracy
Philippines,1972,39408560,Asia,63.4,3211.79897,0.83,1. Closed autocracy
Philippines,1977,44367962,Asia,64.3,3704.27549,1.335,NA
Philippines,1982,50695707,Asia,66.3,4303.8766,1.115,1. Closed autocracy
Philippines,1987,58157496,Asia,66.6,3887.5802,0.818,2. Electoral autocracy
Philippines,1992,65926125,Asia,69.6,4355.54139,1.182,3. Electoral democracy
Philippines,1997,73908810,Asia,70.2,4845.58875,1.21,3. Electoral democracy
Philippines,2002,83068889,Asia,70.3,4934.5461,1.101,3. Electoral democracy
Philippines,2007,91075184,Asia,70.9,5882.26257,1.008,2. Electoral autocracy
Philippines,2012,100175512,Asia,70.9,6697.55621,1.203,3. Electoral democracy
Philippines,2017,108119693,Asia,71,8584.13623,1.562,2. Electoral autocracy
Philippines,2022,113964338,Asia,70.8,9457.10395,1.608,2. Electoral autocracy
Poland,1952,25672460,Europe,61.1,5019.07922,4.974,1. Closed autocracy
Poland,1957,28076498,Europe,64.9,5735.34336,6.329,2. Electoral autocracy
Poland,1962,30338087,Europe,68.3,6291.53097,7.133,1. Closed autocracy
Poland,1967,31828630,Europe,70.2,7514.94454,8.097,1. Closed autocracy
Poland,1972,33041996,Europe,71.1,8836.44135,9.588,1. Closed autocracy
Poland,1977,34628512,Europe,71.1,10732.0291,10.749,1. Closed autocracy
Poland,1982,36233460,Europe,71.6,9880.55684,8.604,1. Closed autocracy
Poland,1987,37665707,Europe,71.3,11811.94846,9.129,1. Closed autocracy
Poland,1992,38233640,Europe,71.4,11700.56271,9.035,3. Electoral democracy
Poland,1997,38348310,Europe,72.8,15722.89484,8.348,4. Liberal democracy
Poland,2002,38229408,Europe,74.7,19019.6872,7.337,4. Liberal democracy
Poland,2007,38020421,Europe,75.5,24468.67846,8.407,4. Liberal democracy
Poland,2012,38247868,Europe,76.9,28952.91573,8.378,4. Liberal democracy
Poland,2017,38254959,Europe,77.9,34354.59876,8.244,3. Electoral democracy
Poland,2022,38385739,Europe,77.5,43405.02158,8.012,3. Electoral democracy
Portugal,1952,8523424,Europe,60.6,4412.10773,0.634,1. Closed autocracy
Portugal,1957,8743290,Europe,62.4,5316.93668,0.892,2. Electoral autocracy
Portugal,1962,8895776,Europe,64.5,6554.89845,1.046,1. Closed autocracy
Portugal,1967,8845842,Europe,66.1,8562.02614,1.426,1. Closed autocracy
Portugal,1972,8815597,Europe,68.6,11917.75916,2.22,1. Closed autocracy
Portugal,1977,9438167,Europe,70.1,13200.66566,2.88,4. Liberal democracy
Portugal,1982,9885838,Europe,72.5,16280.7854,3.435,4. Liberal democracy
Portugal,1987,10001993,Europe,73.9,19859.04819,3.804,4. Liberal democracy
Portugal,1992,9960340,Europe,74.6,27707.41228,5.985,4. Liberal democracy
Portugal,1997,10110551,Europe,75.9,30834.7098,6.913,4. Liberal democracy
Portugal,2002,10413044,Europe,77.4,35139.00933,10.895,4. Liberal democracy
Portugal,2007,10546825,Europe,79.3,37083.19514,10.893,4. Liberal democracy
Portugal,2012,10513150,Europe,80.6,34804.63319,4.921,4. Liberal democracy
Portugal,2017,10330844,Europe,81.7,37943.11506,5.642,4. Liberal democracy
Portugal,2022,10417073,Europe,81.3,41070.86131,4.603,4. Liberal democracy
Qatar,1952,25887,Asia,49.9,3923.82422,1.39,1. Closed autocracy
Qatar,1957,30637,Asia,54.3,13383.60368,1.856,1. Closed autocracy
Qatar,1962,44630,Asia,58.6,45103.52702,2.359,1. Closed autocracy
Qatar,1967,81439,Asia,62.5,95055.80266,2.554,1. Closed autocracy
Qatar,1972,146506,Asia,65.6,103949.188,13.79,1. Closed autocracy
Qatar,1977,225285,Asia,67.6,87785.01141,12.435,1. Closed autocracy
Qatar,1982,311537,Asia,69,67665.80603,29.532,1. Closed autocracy
Qatar,1987,397005,Asia,70.9,50641.71023,25.99,1. Closed autocracy
Qatar,1992,469657,Asia,72,52627.12448,48.714,1. Closed autocracy
Qatar,1997,550500,Asia,72.9,75885.92431,55.835,1. Closed autocracy
Qatar,2002,711205,Asia,73.9,91956.39756,31.267,1. Closed autocracy
Qatar,2007,1208595,Asia,75.5,110412.7366,29.241,1. Closed autocracy
Qatar,2012,1907117,Asia,78.9,143830.7109,23.281,1. Closed autocracy
Qatar,2017,2706709,Asia,81.5,115064.9437,26.614,1. Closed autocracy
Qatar,2022,2892455,Asia,81.3,114740.1236,27.259,1. Closed autocracy
Romania,1952,16846047,Europe,62.3,2577.14534,1.59,1. Closed autocracy
Romania,1957,17887289,Europe,63.9,3104.85223,2.559,1. Closed autocracy
Romania,1962,18511669,Europe,66.4,3712.05064,3.374,2. Electoral autocracy
Romania,1967,18998555,Europe,67,5065.8947,4.621,2. Electoral autocracy
Romania,1972,20555576,Europe,69.1,6553.17263,5.913,2. Electoral autocracy
Romania,1977,21700178,Europe,69.6,8806.0301,6.546,1. Closed autocracy
Romania,1982,22374443,Europe,70,10900.90464,6.696,1. Closed autocracy
Romania,1987,22745591,Europe,69.4,13498.97753,6.7,1. Closed autocracy
Romania,1992,22912393,Europe,69.7,10969.04705,5.239,3. Electoral democracy
